,track_name,artist_name
34523,thru the eyes of ruby - remastered 2012,the smashing pumpkins
34524,the colour of love,the smashing pumpkins
34525,porcelina of the vast oceans - remastered 2012,the smashing pumpkins
34526,by starlight - remastered 2012,the smashing pumpkins
34527,where boys fear to tread - remastered 2012,the smashing pumpkins
34528,in the arms of sleep - remastered 2012,the smashing pumpkins
34529,x.y.u. - remastered 2012,the smashing pumpkins
34530,we only come out at night - remastered 2012,the smashing pumpkins
34531,sweet sweet - 2011 remaster,the smashing pumpkins
34532,crush - remastered 2011,the smashing pumpkins
34533,take me down - remastered 2012,the smashing pumpkins
34534,solara,the smashing pumpkins
34535,stumbleine - remastered 2012,the smashing pumpkins
34536,obscured - remastered,the smashing pumpkins
34537,one and all,the smashing pumpkins
34538,snail - remastered 2011,the smashing pumpkins
34539,farewell and goodnight - remastered 2012,the smashing pumpkins
34540,tales of a scorched earth - remastered 2012,the smashing pumpkins
34541,lily (my one and only) - remastered 2012,the smashing pumpkins
34542,beautiful - remastered 2012,the smashing pumpkins
34543,the boy,the smashing pumpkins
34544,knights of malta,the smashing pumpkins
34545,bury me - remastered 2011,the smashing pumpkins
34546,being beige,the smashing pumpkins
34547,hello kitty kat - remastered,the smashing pumpkins
34548,daydream - remastered 2011,the smashing pumpkins
34549,daphne descends,the smashing pumpkins
34550,my love is winter,the smashing pumpkins
34551,pug,the smashing pumpkins
34552,tristessa - remastered 2011,the smashing pumpkins
34553,the beginning is the end is the beginning - batman & robin soundtrack version,the smashing pumpkins
34554,marchin' on,the smashing pumpkins
34555,crudelia - i nervi,marracash
34556,brivido,marracash
34557,∞ love (feat. guè),marracash
34558,il male che mi fai (feat. marracash),marracash
34559,supreme - l'ego,marracash
34560,bravi a cadere - i polmoni,marracash
34561,margarita (con marracash),marracash
34562,marylean (feat. marracash) - prod. low kidd,marracash
34563,insta lova,marracash
34564,crazy love,marracash
34565,madame - l'anima,marracash
34566,nemesi (feat. blanco),marracash
34567,15 piani,marracash
34568,niente canzoni d'amore - inedito,marracash
34569,dubbi,marracash
34570,salvador dalì,marracash
34571,nulla accade,marracash
34572,milano bachata,marracash
34573,un altro mondo (con tananai & marracash),marracash
34574,appartengo - il sangue,marracash
34575,tik tok (feat. marracash & guè),marracash
34576,qualcosa in cui credere - lo scheletro,marracash
34577,scooteroni - rmx,marracash
34578,s.e.n.i.c.a.r.,marracash
34579,neon - le ali,marracash
34580,laurea ad honorem (feat. calcutta),marracash
34581,occh1 purpl3 - feat. marracash,marracash
34582,"tik tok rmx (feat. marracash, guè, paky & geolier)",marracash
34583,body parts - i denti,marracash
34584,fantasmi (feat. geolier & marracash),marracash
34585,sport + muscoli - rmx,marracash
34586,quelli che non pensano - il cervello,marracash
34587,modalità aereo (feat. luchè & marracash),marracash
34588,no wallet (feat. marracash),marracash
34589,non ci sto (con marracash & carl brave),marracash
34590,io,marracash
34591,g.o.a.t. - il cuore,marracash
34592,ca$hmere,marracash
34593,a volte esagero,marracash
34594,le pietre non volano (feat. marracash),marracash
34595,"street advisor (feat. noyz narcos, marracash & capo plaza)",marracash
34596,smith & wesson freestyle (feat. marracash),marracash
34597,gli altri (giorni stupidi),marracash
34598,"defuera (feat. ghali, madame & marracash)",marracash
34599,milano ovest - feat. marracash,marracash
34600,importante,marracash
34601,la chiave - feat. marracash,marracash
34602,tardissimo (feat. mahmood & marracash),marracash
34603,non sono marra - la pelle,marracash
34604,"adrenalina (feat. blanco, marracash)",marracash
34605,nato per questo (feat. marracash),marracash
34606,loro,marracash
34607,xdvrmx,marracash
34608,sport - i muscoli,marracash
34609,in radio,marracash
34610,relaxxx,marracash
34611,noi,marracash
34612,pagliaccio,marracash
34613,puro bogotà,marracash
34614,diluvio a luglio (feat. marracash),marracash
34615,respira (feat. marracash),marracash
34616,money trees,jay rock
34617,"king's dead (with kendrick lamar, future & james blake)",jay rock
34618,wow freestyle (feat. kendrick lamar),jay rock
34619,win,jay rock
34620,hood gone love it (feat. kendrick lamar),jay rock
34621,tap out (feat. jeremih),jay rock
34622,i just wanna party,jay rock
34623,vice city (feat. black hippy),jay rock
34624,osom (feat. j. cole),jay rock
34625,tity and dolla (feat. hugh augustine & jay rock),jay rock
34626,shot you down (feat. jay rock & schoolboy q),jay rock
34627,redemption (feat. sza),jay rock
34628,shit real (feat. tee grizzley),jay rock
34629,the bloodiest,jay rock
34630,"say wassup (feat. sc hoolboy q, ab soul & kendrick lamar)",jay rock
34631,los awesome,jay rock
34632,rotation 112th,jay rock
34633,true story (feat. jay rock & jay worthy),jay rock
34634,easy bake (feat. kendrick lamar & sza),jay rock
34635,gumbo,jay rock
34636,on verra,nekfeu
34637,dans l'univers,nekfeu
34638,elle pleut,nekfeu
34639,tricheur,nekfeu
34640,galatée,nekfeu
34641,de l'autre côté (feat. nekfeu),nekfeu
34642,princesse,nekfeu
34643,juste pour voir,nekfeu
34644,ma dope,nekfeu
34645,mauvaise graine,nekfeu
34646,egérie,nekfeu
34647,les princes (feat. nekfeu),nekfeu
34648,ken kaneki,nekfeu
34649,"nique les clones, pt. ii",nekfeu
34650,special (feat. nekfeu & fousheé),nekfeu
34651,cheum,nekfeu
34652,energie sombre,nekfeu
34653,humanoïde,nekfeu
34654,ecrire,nekfeu
34655,squa,nekfeu
34656,saturne,nekfeu
34657,les étoiles vagabondes,nekfeu
34658,alunissons,nekfeu
34659,avant tu riais,nekfeu
34660,éternité,nekfeu
34661,premier pas,nekfeu
34662,in too deep,sum 41
34663,fat lip,sum 41
34664,still waiting,sum 41
34665,the hell song,sum 41
34666,pieces,sum 41
34667,with me,sum 41
34668,over my head (better off dead),sum 41
34669,war,sum 41
34670,underclass hero,sum 41
34671,no reason,sum 41
34672,motivation,sum 41
34673,we're all to blame,sum 41
34674,walking disaster,sum 41
34675,out for blood,sum 41
34676,some say,sum 41
34677,screaming bloody murder,sum 41
34678,never there,sum 41
34679,best of me,sum 41
34680,landmines,sum 41
34681,noots,sum 41
34682,jessica kill,sum 41
34683,thanks for nothing,sum 41
34684,fake my own death,sum 41
34685,makes no difference,sum 41
34686,no brains,sum 41
34687,handle this,sum 41
34688,summer,sum 41
34689,so long goodbye,sum 41
34690,open your eyes,sum 41
34691,pain for pleasure,sum 41
34692,crash,sum 41
34693,ain't no sunshine,bill withers
34694,lovely day,bill withers
34695,just the two of us (feat. bill withers),bill withers
34696,lean on me,bill withers
34697,use me,bill withers
34698,just the two of us (feat. bill withers) - edit,bill withers
34699,grandma's hands,bill withers
34700,who is he (and what is he to you)?,bill withers
34701,kissing my love,bill withers
34702,ain't no sunshine - lido remix,bill withers
34703,can we pretend,bill withers
34704,harlem,bill withers
34705,sweet wanomi,bill withers
34706,ruby lee,bill withers
34707,the same love that made me laugh,bill withers
34708,better off dead,bill withers
34709,"lonely town, lonely street",bill withers
34710,"i can't write left-handed - live at carnegie hall, new york, ny - october 1972",bill withers
34711,hope she'll be happier,bill withers
34712,i want to spend the night,bill withers
34713,city of the angels,bill withers
34714,erfolg ist kein glück,kontra k
34715,letzte träne,kontra k
34716,blei (feat. veysel),kontra k
34717,follow,kontra k
34718,fame (feat. raf camora),kontra k
34719,warnung,kontra k
34720,tiefschwarz (feat. samra),kontra k
34721,soldaten 2.0,kontra k
34722,summertime,kontra k
34723,farben,kontra k
34724,kampfgeist 4,kontra k
34725,nur für dich,kontra k
34726,adrenalin,kontra k
34727,oder nicht,kontra k
34728,wölfe,kontra k
34729,mehr als ein job,kontra k
34730,puste sie weg,kontra k
34731,alles was sie will,kontra k
34732,namen,kontra k
34733,diamanten,kontra k
34734,spät nach haus,kontra k
34735,ikarus,kontra k
34736,himmel grau,kontra k
34737,sirenen (feat. ak ausserkontrolle),kontra k
34738,zwischen himmel & hölle,kontra k
34739,die sonne,kontra k
34740,freunde,kontra k
34741,diese eine melodie,kontra k
34742,an deiner seite,kontra k
34743,nur ein grund (feat. jah khalib),kontra k
34744,hoch,kontra k
34745,atme den regen,kontra k
34746,für den himmel durch die hölle,kontra k
34747,kampfgeist 2,kontra k
34748,plem plem (feat. raf camora & bonez mc),kontra k
34749,großes kaliber,kontra k
34750,kampfgeist 3,kontra k
34751,2 seelen,kontra k
34752,hassliebe,kontra k
34753,krimineller,kontra k
34754,eiskalt (feat. daniel spencer),kontra k
34755,alles okay,kontra k
34756,wenn das schicksal trifft,kontra k
34757,rückspiegel,kontra k
34758,wenn du mich vergisst,kontra k
34759,atme tief ein,kontra k
34760,wieder 2015,kontra k
34761,sonne,kontra k
34762,keine pause,kontra k
34763,power,kontra k
34764,kampfgeist v,kontra k
34765,was echtes,kontra k
34766,disziplin,kontra k
34767,hunger,kontra k
34768,jetzt erst recht,kontra k
34769,setz dich (feat. ak ausser kontrolle & gzuz),kontra k
34770,in der nacht,kontra k
34771,weiche kissen,kontra k
34772,an meinem schlechtesten tag (feat. samra),kontra k
34773,gute nacht,kontra k
34774,alles dreht sich (feat. capital bra),kontra k
34775,liebe ist ein dieb,kontra k
34776,asphalt & tennissocken,kontra k
34777,hero,kontra k
34778,gift (feat. btng & ak ausser kontrolle),kontra k
34779,adam & eva,kontra k
34780,in cold blood (feat. kontra k) - kontra k version,kontra k
34781,i like it (feat. kontra k and ak ausserkontrolle),kontra k
34782,mein herz,kontra k
34783,der letzte tag,kontra k
34784,hoffnung,kontra k
34785,gib mir kein' grund,kontra k
34786,energie,kontra k
34787,dieses eine mal,kontra k
34788,everybody wants to rule the world,tears for fears
34789,shout,tears for fears
34790,"head over heels - dave bascombe 7"" n.mix",tears for fears
34791,mad world,tears for fears
34792,woman in chains,tears for fears
34793,sowing the seeds of love,tears for fears
34794,head over heels / broken,tears for fears
34795,break it down again,tears for fears
34796,advice for the young at heart,tears for fears
34797,pale shelter - 2nd single version,tears for fears
34798,rule the world (everybody),tears for fears
34799,change,tears for fears
34800,everybody wants to rule the world - sped up version,tears for fears
34801,goodnight song,tears for fears
34802,the working hour,tears for fears
34803,everybody wants to rule the world - extended version,tears for fears
34804,mothers talk,tears for fears
34805,pale shelter,tears for fears
34806,bad man's song,tears for fears
34807,watch me bleed,tears for fears
34808,the tipping point,tears for fears
34809,i believe,tears for fears
34810,broken,tears for fears
34811,break the man,tears for fears
34812,i love you but i'm lost,tears for fears
34813,the world is yours to take - budweiser anthem of the fifa world cup 2022,tears for fears
34814,listen,tears for fears
34815,no small thing,tears for fears
34816,the hurting,tears for fears
34817,the world is yours to take - latin remix / budweiser anthem of the fifa world cup 2022,tears for fears
34818,raoul and the kings of spain,tears for fears
34819,elemental,tears for fears
34820,memories fade,tears for fears
34821,pale shelter - long version,tears for fears
34822,suffer the children,tears for fears
34823,te boté - remix,casper magico
34824,mírame - remix,casper magico
34825,darte remix,casper magico
34826,travesuras - remix,casper magico
34827,47 - remix,casper magico
34828,te boté,casper magico
34829,no te veo - remix,casper magico
34830,travesuras,casper magico
34831,sola & vacía,casper magico
34832,fantasmita - remix,casper magico
34833,te bote,casper magico
34834,toki,casper magico
34835,no se te dió,casper magico
34836,deseos - remix,casper magico
34837,presidentes muertos,casper magico
34838,no me hables de amor,casper magico
34839,la mas linda,casper magico
34840,quiere fumar - remix,casper magico
34841,no te veo,casper magico
34842,quiere fumar,casper magico
34843,la mia - remix,casper magico
34844,comerte entera,casper magico
34845,nena buena,casper magico
34846,cuentale,casper magico
34847,sin ropa - remix,casper magico
34848,bandida,casper magico
34849,te boté ii,casper magico
34850,me perdiste - remix,casper magico
34851,por el alcohol,casper magico
34852,trip,ella mai
34853,boo'd up,ella mai
34854,she don't (feat. ty dolla $ign),ella mai
34855,naked - bonus track,ella mai
34856,shot clock,ella mai
34857,whatchamacallit (feat. chris brown),ella mai
34858,what you did (feat. ella mai),ella mai
34859,24/7 (feat. ella mai),ella mai
34860,put it all on me (feat. ella mai),ella mai
34861,not another love song,ella mai
34862,my way,ella mai
34863,everything (feat. john legend),ella mai
34864,dfmu,ella mai
34865,don't waste my time (feat. ella mai),ella mai
34866,gut feeling (feat. h.e.r.),ella mai
34867,how to save a life,the fray
34868,you found me,the fray
34869,over my head (cable car),the fray
34870,look after you,the fray
34871,never say never,the fray
34872,love don't die,the fray
34873,be still,the fray
34874,"over my head (cable car) - live at sirius radio, nyc, ny - may 2006",the fray
34875,heartbeat,the fray
34876,how to save a life - live in nyc - 2009,the fray
34877,"how to save a life - live in nashville, tn - december 2006",the fray
34878,heartless,the fray
34879,all at once,the fray
34880,syndicate,the fray
34881,happiness,the fray
34882,she is,the fray
34883,say when,the fray
34884,singing low,the fray
34885,alors on danse - radio edit,stromae
34886,papaoutai,stromae
34887,tous les mêmes,stromae
34888,formidable,stromae
34889,alors on danse - dubdogz remix,stromae
34890,l’enfer,stromae
34891,santé,stromae
34892,ta fête,stromae
34893,la pluie (feat. stromae),stromae
34894,alors on danse - remix - explicit,stromae
34895,carmen,stromae
34896,ave cesaria,stromae
34897,fils de joie,stromae
34898,promises (with sam smith),jessie reyez
34899,figures,jessie reyez
34900,imported (with 6lack),jessie reyez
34901,i'm not here to make friends,jessie reyez
