,Unnamed: 0,Artist,url_songs,Num songs
1473,1473,Lola Indigo,https://kworb.net/spotify/artist/3bvfu2KAve4lPHrhEFDZna_songs.html,78.0
1474,1474,AnnenMayKantereit,https://kworb.net/spotify/artist/23xqmJEN3oVxwzqtNIyR5m_songs.html,99.0
1475,1475,Dillon Francis,https://kworb.net/spotify/artist/5R3Hr2cnCCjt220Jmt2xLf_songs.html,302.0
1476,1476,Craig David,https://kworb.net/spotify/artist/2JyWXPbkqI5ZJa3gwqVa0c_songs.html,220.0
1477,1477,Wall Hein,https://kworb.net/spotify/artist/5wEgjH2s4SAiffRmzkBqHB_songs.html,50.0
1478,1478,Neeti Mohan,https://kworb.net/spotify/artist/3ZxZ03fj3tXBZHZWzvaLSM_songs.html,165.0
1479,1479,YBN Nahmir,https://kworb.net/spotify/artist/3gGUMEwIX6XodWsYEvKSal_songs.html,77.0
1480,1480,Ghali,https://kworb.net/spotify/artist/3egWSWp7Y4FyCKIyvXbw7L_songs.html,123.0
1481,1481,Mägo de Oz,https://kworb.net/spotify/artist/5ZNxiPcbKgaNcBrERMpqeu_songs.html,332.0
1482,1482,Kenny Loggins,https://kworb.net/spotify/artist/3Y3xIwWyq5wnNHPp5gPjOW_songs.html,122.0
1483,1483,Mc Paiva ZS,https://kworb.net/spotify/artist/0gHj4MPwwcZ8Zl9CY0hqT5_songs.html,125.0
1484,1484,Alle Farben,https://kworb.net/spotify/artist/61ipISvUVa5LkJlKZnm3Oo_songs.html,252.0
1485,1485,Legião Urbana,https://kworb.net/spotify/artist/6tw6EpC9RgmSRZiZg0n22t_songs.html,190.0
1486,1486,Steely Dan,https://kworb.net/spotify/artist/6P7H3ai06vU1sGvdpBwDmE_songs.html,141.0
1487,1487,King,https://kworb.net/spotify/artist/5NHm4TU5Twz7owibYxJfFU_songs.html,94.0
1488,1488,BLANCO,https://kworb.net/spotify/artist/1MRiIeZbc0cRuxOafDUCtH_songs.html,38.0
1489,1489,Los Auténticos Decadentes,https://kworb.net/spotify/artist/3HrbmsYpKjWH1lzhad7alj_songs.html,299.0
1490,1490,Keri Hilson,https://kworb.net/spotify/artist/63wjoROpeh5f11Qm93UiJ1_songs.html,72.0
1491,1491,Stone Temple Pilots,https://kworb.net/spotify/artist/2UazAtjfzqBF0Nho2awK4z_songs.html,172.0
1492,1492,Heuss L'enfoiré,https://kworb.net/spotify/artist/3YwqjMyrRfuixi2pbgTGCE_songs.html,117.0
1493,1493,Bryce Vine,https://kworb.net/spotify/artist/1ShZZUjkbXCjhwrb18BA8I_songs.html,100.0
1494,1494,London Symphony Orchestra,https://kworb.net/spotify/artist/5yxyJsFanEAuwSM5kOuZKc_songs.html,493.0
1495,1495,Maggie Lindemann,https://kworb.net/spotify/artist/0uGk2czvcpWQA383Im6ajf_songs.html,55.0
1496,1496,Ray Charles,https://kworb.net/spotify/artist/1eYhYunlNJlDoQhtYBvPsi_songs.html,331.0
1497,1497,Ana Mena,https://kworb.net/spotify/artist/6k8mwkKJKKjBILo7ypBspl_songs.html,83.0
1498,1498,Los Cadetes De Linares,https://kworb.net/spotify/artist/1iIxNEvPPmdFIIP0tdpw6G_songs.html,320.0
1499,1499,Fujii Kaze,https://kworb.net/spotify/artist/6bDWAcdtVR3WHz2xtiIPUi_songs.html,64.0
1500,1500,Baco Exu do Blues,https://kworb.net/spotify/artist/78nr1pVnDR7qZH6QbVMYZf_songs.html,90.0
1501,1501,Sofia Carson,https://kworb.net/spotify/artist/7bp2lSdh12wcA8LyB1srfJ_songs.html,79.0
1502,1502,Montell Fish,https://kworb.net/spotify/artist/5nvWOyAkfNgVLKESq4fOj2_songs.html,107.0
1503,1503,iamjakehill,https://kworb.net/spotify/artist/26JloX1vHxGGrGUVeMItFJ_songs.html,180.0
1504,1504,Boyz II Men,https://kworb.net/spotify/artist/6O74knDqdv3XaWtkII7Xjp_songs.html,225.0
1505,1505,Still Woozy,https://kworb.net/spotify/artist/4iMO20EPodreIaEl8qW66y_songs.html,41.0
1506,1506,Chris Tomlin,https://kworb.net/spotify/artist/6pRi6EIPXz4QJEOEsBaA0m_songs.html,239.0
1507,1507,Tom Grennan,https://kworb.net/spotify/artist/5SHxzwjek1Pipl1Yk11UHv_songs.html,130.0
1508,1508,Mario,https://kworb.net/spotify/artist/20s0P9QLxGqKuCsGwFsp7w_songs.html,114.0
1509,1509,Los Plebes del Rancho de Ariel Camacho,https://kworb.net/spotify/artist/6cnl6Jz97730GUS8zEAK77_songs.html,141.0
1510,1510,Franz Ferdinand,https://kworb.net/spotify/artist/0XNa1vTidXlvJ2gHSsRi4A_songs.html,160.0
1511,1511,Gloria Groove,https://kworb.net/spotify/artist/7rXMvXRnWHaSwnVvPeUUfw_songs.html,117.0
1512,1512,Edwin Luna y La Trakalosa de Monterrey,https://kworb.net/spotify/artist/4LFOoXhMhnq9U8VsZkSwxl_songs.html,193.0
1513,1513,Alejandra Guzman,https://kworb.net/spotify/artist/7Hf9AwMO37bSdxHb0FBGmO_songs.html,241.0
1514,1514,MERO,https://kworb.net/spotify/artist/5wyWp867LWGjFmYZXVSFnZ_songs.html,78.0
1515,1515,Fitz and The Tantrums,https://kworb.net/spotify/artist/4AcHt3JxKy59IX7JNNlZn4_songs.html,140.0
1516,1516,London Grammar,https://kworb.net/spotify/artist/3Bd1cgCjtCI32PYvDC3ynO_songs.html,134.0
1517,1517,Deep Purple,https://kworb.net/spotify/artist/568ZhdwyaiCyOGJRtNYhWf_songs.html,484.0
1518,1518,Vaundy,https://kworb.net/spotify/artist/2IUl3m1H1EQ7QfNbNWvgru_songs.html,56.0
1519,1519,Billy Idol,https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_songs.html,180.0
1520,1520,Harris Jayaraj,https://kworb.net/spotify/artist/29aw5YCdIw2FEXYyAJZI8l_songs.html,224.0
1521,1521,Keyshia Cole,https://kworb.net/spotify/artist/1vfezMIyCr4XUdYRaKIKi3_songs.html,122.0
1522,1522,GROUPLOVE,https://kworb.net/spotify/artist/3kVUvbeRdcrqQ3oHk5hPdx_songs.html,142.0
1523,1523,Kumar Sanu,https://kworb.net/spotify/artist/4K6blSRoklNdpw4mzLxwfn_songs.html,428.0
1524,1524,August Alsina,https://kworb.net/spotify/artist/19Fi1Rj7kk8kyiwxpXy3yM_songs.html,112.0
1525,1525,Anahí,https://kworb.net/spotify/artist/0TeVa4xdLB8vdzjsvKH6Ri_songs.html,222.0
1526,1526,Etta James,https://kworb.net/spotify/artist/0iOVhN3tnSvgDbcg25JoJb_songs.html,268.0
1527,1527,Hariharan,https://kworb.net/spotify/artist/2NoJ7NuNs9nyj8Thoh1kbu_songs.html,391.0
1528,1528,Showtek,https://kworb.net/spotify/artist/3gk0OYeLFWYupGFRHqLSR7_songs.html,237.0
1529,1529,The Chicks,https://kworb.net/spotify/artist/25IG9fa7cbdmCIy3OnuH57_songs.html,100.0
1530,1530,The Kinks,https://kworb.net/spotify/artist/1SQRv42e4PjEYfPhS0Tk9E_songs.html,459.0
1531,1531,American Authors,https://kworb.net/spotify/artist/0MlOPi3zIDMVrfA9R04Fe3_songs.html,87.0
1532,1532,C-Kan,https://kworb.net/spotify/artist/1QhaqxeqF9sipS2gwbEKpu_songs.html,253.0
1533,1533,Russ Millions,https://kworb.net/spotify/artist/3FoFW2AoUGRHBacC6i4x4p_songs.html,102.0
1534,1534,Disciples,https://kworb.net/spotify/artist/5EehXjjMktLuJmbRsM7YfB_songs.html,67.0
1535,1535,Los Legendarios,https://kworb.net/spotify/artist/0n6sKrG0xKAf8xmdqeNGke_songs.html,39.0
1536,1536,NOTD,https://kworb.net/spotify/artist/5jAMCwdNHWr7JThxtMuEyy_songs.html,84.0
1537,1537,DRAM,https://kworb.net/spotify/artist/5M0lbkGluOPXLeFjApw8r8_songs.html,127.0
1538,1538,BIGBANG,https://kworb.net/spotify/artist/4Kxlr1PRlDKEB0ekOCyHgX_songs.html,235.0
1539,1539,Calle 24,https://kworb.net/spotify/artist/6dLuQ5qXxIuWc5urxfIiZR_songs.html,54.0
1540,1540,Erykah Badu,https://kworb.net/spotify/artist/7IfculRW2WXyzNQ8djX8WX_songs.html,133.0
1541,1541,No Te Va Gustar,https://kworb.net/spotify/artist/4ZDoy7AWNgQVmX7T0u0B1j_songs.html,218.0
1542,1542,Zé Vaqueiro,https://kworb.net/spotify/artist/5K8Rmjmf4RZFffz94EmBRt_songs.html,106.0
1543,1543,Mahalini,https://kworb.net/spotify/artist/3wOsYKZM0zcKNasi3I7fP4_songs.html,28.0
1544,1544,HONNE,https://kworb.net/spotify/artist/0Vw76uk7P8yVtTClWyOhac_songs.html,136.0
1545,1545,Øneheart,https://kworb.net/spotify/artist/0dgJbQ0bKPyUXco8hEXN7X_songs.html,152.0
1546,1546,Zacari,https://kworb.net/spotify/artist/3qBKjEOanahMxlRojwCzhI_songs.html,45.0
1547,1547,King Gnu,https://kworb.net/spotify/artist/6wxfx1yhyqjCPYwwxJktR2_songs.html,63.0
1548,1548,Supertramp,https://kworb.net/spotify/artist/3JsMj0DEzyWc0VDlHuy9Bx.html,0.0
1549,1549,Chinmayi,https://kworb.net/spotify/artist/5UJ2sHO2ELrgW6aXeRLTQQ_songs.html,166.0
1550,1550,Smash Mouth,https://kworb.net/spotify/artist/2iEvnFsWxR0Syqu2JNopAd_songs.html,104.0
1551,1551,Phillipa Soo,https://kworb.net/spotify/artist/2OEGI2wrCVmvavKEOMlccy_songs.html,18.0
1552,1552,Mike Bahía,https://kworb.net/spotify/artist/1phfTBIocBW3UwqcYjaEN6_songs.html,77.0
1553,1553,Masked Wolf,https://kworb.net/spotify/artist/1uU7g3DNSbsu0QjSEqZtEd_songs.html,62.0
1554,1554,Simply Red,https://kworb.net/spotify/artist/1fa0cOhromAZdq2xRA4vv8_songs.html,306.0
1555,1555,Chuck Berry,https://kworb.net/spotify/artist/293zczrfYafIItmnmM3coR_songs.html,219.0
1556,1556,Yo-Yo Ma,https://kworb.net/spotify/artist/5Dl3HXZjG6ZOWT5cV375lk_songs.html,495.0
1557,1557,Fabri Fibra,https://kworb.net/spotify/artist/7u710e44HW3K7A5eTnRqHC_songs.html,318.0
1558,1558,Sheff G,https://kworb.net/spotify/artist/1tG7s7S4sq2eFFW0QZyLbm_songs.html,83.0
1559,1559,Keala Settle,https://kworb.net/spotify/artist/7HV2RI2qNug4EcQqLbCAKS_songs.html,16.0
1560,1560,The Head And The Heart,https://kworb.net/spotify/artist/0n94vC3S9c3mb2HyNAOcjg_songs.html,96.0
1561,1561,Petit Biscuit,https://kworb.net/spotify/artist/6gK1Uct5FEdaUWRWpU4Cl2_songs.html,97.0
1562,1562,Jimmy Buffett,https://kworb.net/spotify/artist/28AyklUmMECPwdfo8NEsV0_songs.html,455.0
1563,1563,Capital Cities,https://kworb.net/spotify/artist/4gwpcMTbLWtBUlOijbVpuu_songs.html,58.0
1564,1564,Fuse ODG,https://kworb.net/spotify/artist/374sWpAJsbZckf98df2jJJ_songs.html,86.0
1565,1565,Pamungkas,https://kworb.net/spotify/artist/7d86ERlvO5UG44j7Va0Y0C_songs.html,89.0
1566,1566,Alligatoah,https://kworb.net/spotify/artist/0r0R5nIjDY04TfxRM10Bcb_songs.html,220.0
1567,1567,Vacations,https://kworb.net/spotify/artist/0U7iI0Dk4Ojvi17nZboNO4_songs.html,47.0
1568,1568,Alonzo,https://kworb.net/spotify/artist/2z2TRvloJt4EfUNQp9rHAi_songs.html,296.0
1569,1569,AlunaGeorge,https://kworb.net/spotify/artist/2VAnyOxzJuSAj7XIuEOT38_songs.html,126.0
1570,1570,James Hype,https://kworb.net/spotify/artist/43BxCL6t4c73BQnIJtry5v_songs.html,111.0
1571,1571,Dulce María,https://kworb.net/spotify/artist/6kaefrHSdAvxhhCVDFTCEL_songs.html,250.0
1572,1572,Bushido,https://kworb.net/spotify/artist/3c96G4d2lUOxhomM2mby5S_songs.html,468.0
1573,1573,Far East Movement,https://kworb.net/spotify/artist/698hF4vcwHwPy8ltmXermq_songs.html,103.0
1574,1574,Jay Sean,https://kworb.net/spotify/artist/4pADjHPWyrlAF0FA7joK2H_songs.html,168.0
1575,1575,Farid Bang,https://kworb.net/spotify/artist/2JwyRtuXf2l6sTnSnGVIa1_songs.html,363.0
1576,1576,S. P. Balasubrahmanyam,https://kworb.net/spotify/artist/2ae6PxICSOZHvjqiCcgon8_songs.html,492.0
1577,1577,RBD,https://kworb.net/spotify/artist/7cjh6y0V9SsyCrWSXTzwOs_songs.html,194.0
1578,1578,George Harrison,https://kworb.net/spotify/artist/7FIoB5PHdrMZVC3q2HE5MS_songs.html,259.0
1579,1579,Crookers,https://kworb.net/spotify/artist/3o1cwVQfiDWafhYA02k13C_songs.html,145.0
1580,1580,Wolfgang Amadeus Mozart,https://kworb.net/spotify/artist/4NJhFmfw43RLBLjQvxDuRS_songs.html,478.0
1581,1581,The-Dream,https://kworb.net/spotify/artist/1W3FSF1BLpY3hlVIgvenLz_songs.html,210.0
1582,1582,La K'onga,https://kworb.net/spotify/artist/3ghRXw2nUEH2THaL82hw8R_songs.html,224.0
1583,1583,Veronica Maggio,https://kworb.net/spotify/artist/2OIWxN9xUhgUHkeUCWCaNs_songs.html,112.0
1584,1584,Bonnie Tyler,https://kworb.net/spotify/artist/0SD4eZCN4Kr0wQk56hCdh2_songs.html,175.0
1585,1585,Asking Alexandria,https://kworb.net/spotify/artist/1caBfBEapzw8z2Qz9q0OaQ_songs.html,151.0
1586,1586,Madlib,https://kworb.net/spotify/artist/5LhTec3c7dcqBvpLRWbMcf_songs.html,465.0
1587,1587,Mr Eazi,https://kworb.net/spotify/artist/4TAoP0f9OuWZUesao43xUW_songs.html,193.0
1588,1588,The Marías,https://kworb.net/spotify/artist/2sSGPbdZJkaSE2AbcGOACx_songs.html,56.0
1589,1589,Abel Pintos,https://kworb.net/spotify/artist/6HTUcOExehqydqa7C3usAa_songs.html,229.0
1590,1590,Popcaan,https://kworb.net/spotify/artist/62DmErcU7dqZbJaDqwsqzR_songs.html,289.0
1591,1591,Smino,https://kworb.net/spotify/artist/1ybINI1qPiFbwDXamRtwxD_songs.html,116.0
1592,1592,Amenazzy,https://kworb.net/spotify/artist/6kq4GHwUcUojGIu0ziSNXf_songs.html,118.0
1593,1593,Phoenix,https://kworb.net/spotify/artist/1xU878Z1QtBldR7ru9owdU_songs.html,134.0
1594,1594,Bacilos,https://kworb.net/spotify/artist/1mux8L6xg2Cmrc7k0wQczl_songs.html,85.0
1595,1595,Simone Mendes,https://kworb.net/spotify/artist/2eK9gcJQ6uqVvJL63dnOM3_songs.html,49.0
1596,1596,The Paper Kites,https://kworb.net/spotify/artist/79hrYiudVcFyyxyJW0ipTy_songs.html,83.0
1597,1597,Gurinder Gill,https://kworb.net/spotify/artist/5DHi2MeoRgAwPE0A0qwRMl_songs.html,29.0
1598,1598,Pet Shop Boys,https://kworb.net/spotify/artist/2ycnb8Er79LoH2AsR5ldjh_songs.html,498.0
1599,1599,Jack & Jack,https://kworb.net/spotify/artist/1INuLZXjjVbcJRyWvD1iSq_songs.html,57.0
1600,1600,¥$,https://kworb.net/spotify/artist/4xPQFgDA5M2xa0ZGo5iIsv_songs.html,35.0
1601,1601,America,https://kworb.net/spotify/artist/35U9lQaRWSQISxQAB94Meo_songs.html,197.0
1602,1602,Stone Sour,https://kworb.net/spotify/artist/49qiE8dj4JuNdpYGRPdKbF_songs.html,147.0
1603,1603,Smokepurpp,https://kworb.net/spotify/artist/21dooacK2WGBB5amYvKyfM_songs.html,158.0
1604,1604,The Wombats,https://kworb.net/spotify/artist/0Ya43ZKWHTKkAbkoJJkwIB_songs.html,142.0
1605,1605,Pinguini Tattici Nucleari,https://kworb.net/spotify/artist/6RdcIWVKYYzNzjQRd3oyHS_songs.html,75.0
1606,1606,Brett Eldredge,https://kworb.net/spotify/artist/0qSX3s5pJnAlSsgsCne8Cz_songs.html,102.0
1607,1607,Josh A,https://kworb.net/spotify/artist/2rWCIhENZyPVDAeFC0ESWN_songs.html,243.0
1608,1608,Sheck Wes,https://kworb.net/spotify/artist/2RDOrhPqAM4jzTRCEb19qX_songs.html,35.0
1609,1609,Yiruma,https://kworb.net/spotify/artist/0fauHpmSHwodVYIjTqOGHz_songs.html,218.0
1610,1610,L-Gante,https://kworb.net/spotify/artist/4YYxffPVDFe9XoqqbRW6Bq_songs.html,141.0
1611,1611,Zack Tabudlo,https://kworb.net/spotify/artist/67IN4cLJ7798gUapyZlmac_songs.html,71.0
1612,1612,Mata,https://kworb.net/spotify/artist/0MIG6gMcQTSvFbKvUwK0id_songs.html,108.0
1613,1613,Death Cab for Cutie,https://kworb.net/spotify/artist/0YrtvWJMgSdVrk3SfNjTbx_songs.html,212.0
1614,1614,Foals,https://kworb.net/spotify/artist/6FQqZYVfTNQ1pCqfkwVFEa_songs.html,181.0
1615,1615,Flo Milli,https://kworb.net/spotify/artist/08PvCOlef4xdOr20jFSTPd_songs.html,97.0
1616,1616,Nate Ruess,https://kworb.net/spotify/artist/1qUjOF5fzrpoNycD36b2jZ_songs.html,25.0
1617,1617,SDP,https://kworb.net/spotify/artist/1EfwyuCzDQpCslZc8C9gkG_songs.html,322.0
1618,1618,Ernia,https://kworb.net/spotify/artist/3fhMfkPPzksWuw0hEm4ldm_songs.html,129.0
1619,1619,Good Charlotte,https://kworb.net/spotify/artist/5aYyPjAsLj7UzANzdupwnS_songs.html,128.0
1620,1620,Heart,https://kworb.net/spotify/artist/34jw2BbxjoYalTp8cJFCPv_songs.html,181.0
1621,1621,Snow,https://kworb.net/spotify/artist/3uZFBSsMiooimnprFL9jD1_songs.html,33.0
1622,1622,Ricky Montgomery,https://kworb.net/spotify/artist/0ZUvK7zGdXLd78mQr3t1Tw_songs.html,61.0
1623,1623,Olivia Newton-John,https://kworb.net/spotify/artist/4BoRxUdrcgbbq1rxJvvhg9_songs.html,180.0
1624,1624,Elefante,https://kworb.net/spotify/artist/5oYHL2SijkMY52gKIhYJNb_songs.html,116.0
1625,1625,José González,https://kworb.net/spotify/artist/6xrCU6zdcSTsG2hLrojpmI_songs.html,123.0
1626,1626,Paolo Nutini,https://kworb.net/spotify/artist/7x5rK9BClDQ8wmCkYAGsQp_songs.html,91.0
1627,1627,Nothing But Thieves,https://kworb.net/spotify/artist/1kDGbuxWknIKx4FlgWxiSp_songs.html,116.0
1628,1628,Dave Matthews Band,https://kworb.net/spotify/artist/2TI7qyDE0QfyOlnbtfDo7L_songs.html,499.0
1629,1629,Christopher Jackson,https://kworb.net/spotify/artist/6sLwRSXSUF5JTUnQaFenyj_songs.html,31.0
1630,1630,Omah Lay,https://kworb.net/spotify/artist/5yOvAmpIR7hVxiS6Ls5DPO_songs.html,65.0
1631,1631,The Verve,https://kworb.net/spotify/artist/2cGwlqi3k18jFpUyTrsR84_songs.html,122.0
1632,1632,Ramones,https://kworb.net/spotify/artist/1co4F2pPNH8JjTutZkmgSm_songs.html,434.0
1633,1633,Steve Miller Band,https://kworb.net/spotify/artist/6QtGlUje9TIkLrgPZrESuk_songs.html,164.0
1634,1634,Standly,https://kworb.net/spotify/artist/0rjms710nwQTdrQheXHJfz_songs.html,92.0
1635,1635,Nicky Romero,https://kworb.net/spotify/artist/5ChF3i92IPZHduM7jN3dpg_songs.html,264.0
1636,1636,Bob Seger,https://kworb.net/spotify/artist/485uL27bPomh29R4JmQehQ_songs.html,152.0
1637,1637,Alvaro Diaz,https://kworb.net/spotify/artist/5J7rXWjtn5HzUkJ4Jet8Fr_songs.html,142.0
1638,1638,Los Inquietos Del Norte,https://kworb.net/spotify/artist/0pgvlX0BkfmeirXTDiNmya_songs.html,329.0
1639,1639,LiSA,https://kworb.net/spotify/artist/0blbVefuxOGltDBa00dspv_songs.html,193.0
1640,1640,N.W.A.,https://kworb.net/spotify/artist/4EnEZVjo3w1cwcQYePccay_songs.html,51.0
1641,1641,Judas Priest,https://kworb.net/spotify/artist/2tRsMl4eGxwoNabM08Dm4I_songs.html,352.0
1642,1642,Seafret,https://kworb.net/spotify/artist/4Ly0KABsxlx4fNj63zJTrF_songs.html,80.0
1643,1643,Tz da Coronel,https://kworb.net/spotify/artist/3lIU3RoZiHen1QXAQ3KQ9e_songs.html,129.0
1644,1644,William Singe,https://kworb.net/spotify/artist/5exS0bytCYdixgv02DaCm3_songs.html,93.0
1645,1645,K-391,https://kworb.net/spotify/artist/6pWcSL9wSJZQ9ne0TnhdWr_songs.html,79.0
1646,1646,Christian Chávez,https://kworb.net/spotify/artist/0aMqt2uGLuHj4eI8oXgVzN_songs.html,193.0
1647,1647,Nico & Vinz,https://kworb.net/spotify/artist/0awl5piYwO0CDTHEkCjUhn_songs.html,58.0
1648,1648,Mobb Deep,https://kworb.net/spotify/artist/6O2zJ0tId7g07yzHtX0yap_songs.html,181.0
1649,1649,Em Beihold,https://kworb.net/spotify/artist/7o2ZQYM7nTsaVdkXY38UAA_songs.html,32.0
1650,1650,DeJ Loaf,https://kworb.net/spotify/artist/7kFfY4UjNdNyaeUgLIEbIF_songs.html,129.0
1651,1651,Aimyon,https://kworb.net/spotify/artist/5kVZa4lFUmAQlBogl1fkd6_songs.html,121.0
1652,1652,John Coltrane,https://kworb.net/spotify/artist/2hGh5VOeeqimQFxqXvfCUf_songs.html,377.0
1653,1653,Edgardo Nuñez,https://kworb.net/spotify/artist/0mA4dkNGiN4fqTBi2SLlAv_songs.html,178.0
1654,1654,Simple Minds,https://kworb.net/spotify/artist/6hN9F0iuULZYWXppob22Aj_songs.html,356.0
1655,1655,LUM!X,https://kworb.net/spotify/artist/0TKFPt9w0AAEnhB9bd0pLy_songs.html,57.0
1656,1656,mike.,https://kworb.net/spotify/artist/5G9kmDLg3OeUyj8KVBLzbu_songs.html,213.0
1657,1657,Adriel Favela,https://kworb.net/spotify/artist/0PrhwIWbqYFYyY2ZrkIWgI_songs.html,154.0
1658,1658,SLANDER,https://kworb.net/spotify/artist/20DZAfCuP1TKZl5KcY7z3Q_songs.html,148.0
1659,1659,Motörhead,https://kworb.net/spotify/artist/1DFr97A9HnbV3SKTJFu62M_songs.html,481.0
1660,1660,Lefty Sm,https://kworb.net/spotify/artist/6eXHRfK9Ad3IpMpSAqvcDf_songs.html,213.0
1661,1661,Christopher von Uckermann,https://kworb.net/spotify/artist/5O8cudluftNZ6PCwRzvYxo_songs.html,183.0
1662,1662,Bonobo,https://kworb.net/spotify/artist/0cmWgDlu9CwTgxPhf403hb_songs.html,171.0
1663,1663,Pashanim,https://kworb.net/spotify/artist/34LetYSjEuG2fBb4Z8PwPg_songs.html,46.0
1664,1664,New Order,https://kworb.net/spotify/artist/0yNLKJebCb8Aueb54LYya3_songs.html,288.0
1665,1665,Boston,https://kworb.net/spotify/artist/29kkCKKGXheHuoO829FxWK_songs.html,52.0
1666,1666,Lecrae,https://kworb.net/spotify/artist/1CFCsEqKrCyvAFKOATQHiW_songs.html,285.0
1667,1667,Heroes Del Silencio,https://kworb.net/spotify/artist/3qAPxVwIQRBuz5ImPUxpZT_songs.html,185.0
1668,1668,Luar La L,https://kworb.net/spotify/artist/4axKuDPr6WKcDCyh8vueTY_songs.html,156.0
1669,1669,AWOLNATION,https://kworb.net/spotify/artist/4njdEjTnLfcGImKZu1iSrz_songs.html,121.0
1670,1670,Caetano Veloso,https://kworb.net/spotify/artist/7HGNYPmbDrMkylWqeFCOIQ_songs.html,478.0
1671,1671,Emis Killa,https://kworb.net/spotify/artist/6FtwCmLY6L1sqvjaQ2lV6G_songs.html,239.0
1672,1672,Leo Dan,https://kworb.net/spotify/artist/6qhOH2mrlqUDod9sWA5kR2_songs.html,174.0
1673,1673,Racionais MC's,https://kworb.net/spotify/artist/29CQLw9uLWsl8Qkz9holfr_songs.html,113.0
1674,1674,Josylvio,https://kworb.net/spotify/artist/1wFoE1RwBMWoWkXcFrCgsx_songs.html,228.0
1675,1675,Leonard Cohen,https://kworb.net/spotify/artist/5l8VQNuIg0turYE1VtM9zV_songs.html,306.0
1676,1676,Pesado,https://kworb.net/spotify/artist/4BwiodzEp9Hwes5HeFjMVK_songs.html,385.0
1677,1677,Péricles,https://kworb.net/spotify/artist/6gEzJZrbm0F4ihvE9iXR9z_songs.html,325.0
1678,1678,Bob Sinclar,https://kworb.net/spotify/artist/5YFS41yoX0YuFY39fq21oN_songs.html,229.0
1679,1679,Eve,https://kworb.net/spotify/artist/4d3yvTptO48nOYTPBcPFZC_songs.html,117.0
1680,1680,Beach Bunny,https://kworb.net/spotify/artist/2vnB6tuQMaQpORiRdvXF9H_songs.html,39.0
1681,1681,Nine Inch Nails,https://kworb.net/spotify/artist/0X380XXQSNBYuleKzav5UO_songs.html,287.0
1682,1682,Taiu,https://kworb.net/spotify/artist/5szJHKg5xeUlQ9pTqzdpic_songs.html,29.0
1683,1683,Amit Trivedi,https://kworb.net/spotify/artist/7HCqGPJcQTyGJ2yqntbuyr_songs.html,208.0
1684,1684,Janet Jackson,https://kworb.net/spotify/artist/4qwGe91Bz9K2T8jXTZ815W_songs.html,237.0
1685,1685,Hayley Williams,https://kworb.net/spotify/artist/6Rx1JKzBrSzoKQtmbVmBnM_songs.html,50.0
1686,1686,Murda,https://kworb.net/spotify/artist/2y1VzMKAa5nmfXKtJL9jnj_songs.html,150.0
1687,1687,Rochak Kohli,https://kworb.net/spotify/artist/3dN9MQpjIyNxyeRfz4EDZe_songs.html,118.0
1688,1688,Duncan Laurence,https://kworb.net/spotify/artist/3klZnJvYGIbWritVwQD434_songs.html,47.0
1689,1689,MC Davo,https://kworb.net/spotify/artist/3TGeuw7OmACouH5JAKkX7I_songs.html,146.0
1690,1690,Gabriela Rocha,https://kworb.net/spotify/artist/4fdCGYM7dtJLa3LvR1ccto_songs.html,131.0
1691,1691,HUGEL,https://kworb.net/spotify/artist/5PlfkPxwCpRRWQJBxCa0By_songs.html,167.0
1692,1692,Fugees,https://kworb.net/spotify/artist/2WKdxPFRD7IqZvlIAvhMgY_songs.html,62.0
1693,1693,Beny Jr,https://kworb.net/spotify/artist/22dFwJoRBV51ue5TGnC7Dt_songs.html,155.0
1694,1694,Au/Ra,https://kworb.net/spotify/artist/1eMmoIprPDWeFdB1FxU6ZV_songs.html,88.0
1695,1695,Jonita Gandhi,https://kworb.net/spotify/artist/00sCATpEvwH48ays7PlQFU_songs.html,156.0
1696,1696,Conrad Sewell,https://kworb.net/spotify/artist/1rw8ZTLnDHd74TWDDukjVi_songs.html,60.0
1697,1697,Vulgo FK,https://kworb.net/spotify/artist/27azwwkxutWL1BWMkgNIh0_songs.html,124.0
1698,1698,Rush,https://kworb.net/spotify/artist/2Hkut4rAAyrQxRdof7FVJq_songs.html,488.0
1699,1699,Neon Trees,https://kworb.net/spotify/artist/0RpddSzUHfncUWNJXKOsjy_songs.html,76.0
1700,1700,Luchè,https://kworb.net/spotify/artist/3yiEJ9SByXZMXTwaKdVFN4_songs.html,138.0
1701,1701,Crystal Castles,https://kworb.net/spotify/artist/7K3zpFXBvPcvzhj7zlGJdO_songs.html,72.0
1702,1702,Money Man,https://kworb.net/spotify/artist/3Rx4PJ7SP6unkOk5elPUK7_songs.html,347.0
1703,1703,Sticky Fingers,https://kworb.net/spotify/artist/3ZGr7nQBXDU2WhyXgRVbt0_songs.html,91.0
1704,1704,Tiziano Ferro,https://kworb.net/spotify/artist/11TplWqOPQBTmg2eiSLt1m_songs.html,276.0
1705,1705,Omar Apollo,https://kworb.net/spotify/artist/5FxD8fkQZ6KcsSYupDVoSO_songs.html,76.0
1706,1706,cakal,https://kworb.net/spotify/artist/6CPZWzcKiOKkHn4L2XI4i2_songs.html,75.0
1707,1707,Andy Williams,https://kworb.net/spotify/artist/4sj6D0zlMOl25nprDJBiU9_songs.html,172.0
